CustomerID,Recency_scaled,Frequency_scaled,Monetary_scaled,Cluster_k3,Cluster_k5,Recency,Frequency,Monetary
17449,-1.3670689647314018,0.8927892607143721,0.8204667119680068,2,2,2,7,2519.21
17450,-0.836971657636088,2.5045553753797365,3.439483796109574,2,0,8,46,194390.79
17451,-1.562712108492176,0.8927892607143721,0.5910680353122579,2,2,1,7,1721.4
17453,-0.5025174943015487,0.0,-0.16936770034797216,1,1,17,2,486.7199999999999
17454,0.6421625942262168,0.4649735207179271,-0.13244896555763688,0,4,192,4,517.53
17455,0.6689083266690788,-0.3690702464285427,-0.9538617172597927,0,3,203,1,131.7
17456,0.9509449927946468,-0.3690702464285427,-0.5700651649976158,0,3,365,1,249.86
17457,0.4402284178965773,0.6309297535714574,0.5967448131706706,1,4,126,5,1737.7
17458,-0.5593496184885577,-0.3690702464285427,-0.42808135609453785,1,1,15,1,316.5
17459,-0.07123663753324773,0.0,0.011391173387563194,1,4,43,2,657.3
17460,0.3001492888863435,0.7712437491614222,-0.021409881415829897,1,4,94,6,622.4300000000001
17461,-0.38424214252171446,0.2618595071429148,0.07930421061663867,1,1,22,3,735.82
17462,0.08639352236479389,0.0,0.027996844102132174,1,4,60,2,675.6899999999999
17463,-0.5300973070953137,0.6309297535714574,0.6428281060086721,1,2,16,5,1875.86
17464,0.5486578785463281,-0.3690702464285427,-0.48069153373394224,0,3,158,1,289.96000000000004
17466,-0.7401449642023266,0.0,0.10135705391810709,1,1,10,2,763.28
17468,-0.7401449642023266,0.0,-0.9302586552096898,0,1,10,2,137.0
17469,-0.5300973070953137,0.6309297535714574,0.6412557945091042,1,2,16,5,1870.97
17470,-0.06039313933757419,0.6309297535714574,0.3349331046653624,1,4,44,5,1125.07
17472,0.639656015275835,0.2618595071429148,0.04714989150688624,0,4,191,3,697.54
17475,0.21722889980995616,-0.3690702464285427,-0.7207379892478313,0,3,79,1,194.37
17480,0.20501266850391572,-0.3690702464285427,-0.13912255837027948,0,3,77,1,511.82
17481,-1.2282579451576368,0.4649735207179271,0.40102910690189947,1,2,3,4,1255.59
17483,0.1244065062275264,0.2618595071429148,-0.2666219982549279,1,4,65,3,414.04
17486,0.7896454968649371,-0.3690702464285427,-0.2920854723867815,0,3,261,1,396.87
17489,0.07030818744334325,0.0,-0.32353631255209636,0,1,58,2,376.64
17490,-1.8971662718267155,0.8927892607143721,0.708612604866441,2,2,0,7,2092.32
17491,-1.562712108492176,1.1826583386441383,1.028625466080205,2,0,1,10,3558.87
17492,0.7650895145044322,-0.3690702464285427,-0.32684900100276615,0,3,248,1,374.57
17495,-0.8938037818230972,0.0,-0.15611904580997477,1,1,7,2,497.56000000000006
17496,0.9416271652029823,-0.3690702464285427,-0.5211923748317742,0,3,358,1,271.05
17498,0.1924790972569085,-0.3690702464285427,-0.518605948242875,0,3,75,1,272.22
17499,0.8386383790268235,-0.3690702464285427,-0.020975007498573055,0,3,289,1,622.88
17500,-0.5025174943015487,0.2618595071429148,0.3418140300153329,1,2,17,3,1138.0
17501,0.7075301628054642,0.0,-0.48351522899365557,0,3,220,2,288.6
17502,-0.786133590193662,0.4649735207179271,0.03982361416062588,1,2,9,4,689.1
17503,-1.3670689647314018,0.0,-0.0861215782045784,1,1,2,2,558.96
17504,0.6759524716689128,1.0959032742893848,0.9251019377124416,1,4,206,9,2997.03
17505,0.5576771198890786,0.0,0.3459482841509762,1,4,161,2,1145.84
17506,0.1924790972569085,-0.3690702464285427,-0.45585650391951943,0,3,75,1,302.2
17507,0.7896454968649371,0.0,-0.03792355380314287,0,4,261,2,605.5799999999999
17509,0.062059860728309484,1.0000000000000002,1.3516944749264477,2,2,57,8,6083.64
17510,-0.3440092352296877,-0.3690702464285427,-0.4435008315920392,0,1,24,1,308.48
17511,-1.3670689647314018,2.1546487678572874,2.9824506526606,2,0,2,31,91062.38
17512,-0.2723943026062298,1.1826583386441383,0.9104429551049289,2,2,28,10,2924.99
17513,0.17304632220108546,-0.3690702464285427,-0.1375028915752214,0,1,72,1,513.2
17514,0.44776787383418837,-0.3690702464285427,-0.6782215364855705,0,3,128,1,208.65
17515,-0.22489545515401813,0.4649735207179271,-0.005581426633220309,1,4,31,4,639.02
17516,-0.5593496184885577,0.6309297535714574,0.1026174543058986,1,2,15,5,764.8799999999999
17517,0.8692589747236188,-0.3690702464285427,-0.8604764385465369,0,3,308,1,153.94
17519,-0.5025174943015487,0.7712437491614222,0.6325160201704332,1,2,17,6,1844.02
17520,0.02757981279376517,-0.3690702464285427,-0.09934273104866735,0,1,53,1,546.81
17521,-0.2560362830983483,0.2618595071429148,0.06890041122960301,1,4,29,3,723.21
17522,-1.562712108492176,0.6309297535714574,0.30511300779713324,2,2,1,5,1070.71
17523,-0.6981606380623229,0.4649735207179271,0.007201841689125342,1,2,11,4,652.74
17524,0.9456425728102247,-0.3690702464285427,-0.8962952060635371,0,3,361,1,145.0
17525,0.9429693506660444,-0.3690702464285427,-0.2541759579721544,0,3,359,1,422.7000000000001
17526,-1.1205877535282016,0.4649735207179271,0.3716980154301466,1,2,4,4,1195.9
17527,0.02757981279376517,0.4649735207179271,0.2263186766629084,1,4,53,4,939.37
17528,-1.562712108492176,1.0000000000000002,1.0403001295848036,2,0,1,8,3628.5
17530,-1.562712108492176,1.1826583386441383,0.7829516586308627,2,0,1,10,2367.12
17531,0.6371363470810009,-0.3690702464285427,-0.46688961132087914,0,3,190,1,296.7
17534,0.02757981279376517,-0.3690702464285427,-0.6373515447248165,0,1,53,1,223.36
17535,0.8234264773092309,-0.3690702464285427,-0.8211032881461514,0,3,280,1,164.4
17536,0.6031238981391972,-0.3690702464285427,-1.2779971707541395,0,3,177,1,76.5
17537,-0.2560362830983483,0.0,0.1922379947613449,1,4,29,2,887.6700000000001
17538,-0.3250846385913979,-0.3690702464285427,-1.1278815071004404,0,1,25,1,98.42
17540,-0.3440092352296877,0.0,-0.06503320013678532,1,1,24,2,578.9000000000001
17542,0.8041583310922792,-0.3690702464285427,-0.7983979928767325,0,3,269,1,170.75
17545,-0.07123663753324773,0.2618595071429148,-0.002481878404852323,1,4,43,3,642.3199999999999
17548,0.7351099755992296,-0.3690702464285427,-1.099001687536229,0,3,233,1,103.3
17549,-0.36370647472778334,0.0,-0.8805680235422152,0,1,23,2,148.86
17550,0.6545038133228402,0.2618595071429148,-0.5298723747431328,0,3,197,3,267.16
17551,0.9429693506660444,-0.3690702464285427,-0.479904918957688,0,3,359,1,290.34
17552,0.08639352236479389,0.4649735207179271,0.2205485977008979,1,4,60,4,930.41
17553,0.4514938797071159,-0.3690702464285427,0.5031458062612881,1,4,129,1,1487.6
17554,-1.562712108492176,0.6309297535714574,0.6669338904515443,2,2,1,5,1952.45
17555,-0.45167942685912266,0.0,-0.17734126231236733,1,1,19,2,480.31
17556,0.6736158309628445,-0.3690702464285427,-0.8452662298619206,0,3,205,1,157.9
17557,-0.5904904464328878,0.2618595071429148,-0.1052576450918996,1,1,14,3,541.46
17560,0.3001492888863435,0.4649735207179271,0.1696286171177102,1,4,94,4,854.95
17561,-0.45167942685912266,-0.3690702464285427,-0.8184854145214837,0,1,19,1,165.12
17562,-0.5904904464328878,0.8927892607143721,0.33349164871652054,1,2,14,7,1122.38
17564,-0.3440092352296877,0.2618595071429148,-0.21120781060457963,1,1,24,3,454.01
17566,-0.836971657636088,0.0,0.17997437190384274,1,1,8,2,869.77
17567,-0.8938037818230972,1.0000000000000002,1.1470038257098978,2,2,7,8,4331.48
17569,0.9053517091956431,-0.3690702464285427,-0.37777328258989473,0,3,332,1,344.14
17571,0.0,0.4649735207179271,0.477535612126125,1,4,50,4,1425.67
17572,0.16639083236753036,0.4649735207179271,-0.6283131988553093,0,1,71,4,226.75
17573,-0.2560362830983483,0.2618595071429148,-0.31724928627257937,1,1,29,3,380.6
17574,0.7533202636498529,-0.3690702464285427,-0.7482568886256247,0,3,242,1,185.65
17576,-0.836971657636088,1.7268330278608421,1.029633659965122,2,0,8,19,3564.83
17578,0.7031436292963993,-0.3690702464285427,-0.9026861305978882,0,3,218,1,143.45999999999998
17579,-1.1205877535282016,0.2618595071429148,-0.21801464776290647,1,1,4,3,448.9
17580,0.7727791651026745,0.2618595071429148,-0.65823222593149,0,3,252,3,215.72
17581,-1.8971662718267155,1.9656472730442505,1.7100009339438849,2,0,0,25,11025.24
17582,0.7412567512445486,-0.3690702464285427,-0.7827418821144418,0,3,236,1,175.27
17584,-0.8938037818230972,0.0,0.3946209460403578,1,2,7,2,1242.3000000000002
17585,0.370887717430727,0.4649735207179271,0.3304258224541268,1,4,109,4,1116.6799999999998
17588,0.32970027894145965,0.2618595071429148,0.393602106880334,1,4,100,3,1240.2
17589,0.08639352236479389,0.4649735207179271,0.7923079630939696,1,4,60,4,2404.17
17590,-1.3670689647314018,0.2618595071429148,0.49516582466317993,1,2,2,3,1468.02
17591,0.17961125833955535,0.8927892607143721,0.7398480174341955,1,4,73,7,2203.67
17593,-1.2282579451576368,0.6309297535714574,1.0874521900832375,2,2,3,5,3923.86
17594,0.252124730073414,0.0,0.2598553750944478,1,4,85,2,993.18
17595,-0.6595388019259375,0.0,-0.3077068007408886,1,1,12,2,386.69
17596,-0.36370647472778334,0.8927892607143721,0.8855693827569195,2,2,23,7,2806.69
17597,0.6919995920920387,-0.3690702464285427,0.694646658211432,1,4,213,1,2044.37
17600,-0.5025174943015487,-0.3690702464285427,-0.8311339914592851,0,1,17,1,161.67000000000002
17601,0.7473262069052701,-0.3690702464285427,-1.029699346582597,0,3,239,1,116.01
17602,-1.3670689647314018,0.7712437491614222,1.2400117018018708,2,0,2,6,5054.42
17603,0.21115944414923474,-0.3690702464285427,-0.29535111434852623,0,3,78,1,394.72
17604,0.7009353171450358,0.0,-0.44178952195141213,0,3,217,2,309.36
17608,-0.19564314376077413,0.0,-0.7281250748830203,0,1,33,2,191.99
17609,-0.10531069860088949,0.6309297535714574,0.3245193170561821,1,4,40,5,1105.78
17611,-0.8938037818230972,1.5237190142858297,1.0931467553390393,2,0,7,15,3961.12
17612,0.02757981279376517,0.7712437491614222,0.6958476795484921,1,2,53,6,2048.45
17613,-0.38424214252171446,1.4649735207179273,1.175938215843319,2,0,22,14,4544.55
17614,0.062059860728309484,-0.3690702464285427,-0.30828226675856435,0,1,57,1,386.32
17615,0.4551913335303976,0.2618595071429148,-0.40371370530480427,0,3,130,3,329.6
17616,0.5921571678236234,0.2618595071429148,-0.07308943738249277,0,4,173,3,571.1999999999999
17618,-1.0326148013968623,0.2618595071429148,0.2204644721343484,1,2,5,3,930.28
17619,0.8754650456516969,-0.3690702464285427,-0.6619982769428969,0,3,312,1,214.37
17620,0.07841788023619099,-0.3690702464285427,-1.240755149012895,0,3,59,1,81.44
17621,-0.405690800867787,0.2618595071429148,0.45788328297365943,1,2,21,3,1379.9
17623,-0.2100476571070129,-0.3690702464285427,-0.12148413997127147,1,1,32,1,527.0500000000001
17624,-0.5904904464328878,0.0,0.16149775720935075,1,1,14,2,843.48
17625,-0.47642922941217053,0.4649735207179271,0.6875419101172486,1,2,18,4,2020.4
17628,0.22914346473365005,-0.3690702464285427,-1.2838580766081993,0,3,81,1,75.75
17629,-1.0326148013968623,1.0000000000000002,0.6226689193626678,2,2,5,8,1814.12
17630,0.5809353745377399,0.0,-0.1488613758987302,0,4,169,2,503.6
17631,-1.562712108492176,0.2618595071429148,-0.1200249752459651,1,2,1,3,528.33
17633,-0.22489545515401813,0.4649735207179271,0.4333602144858602,1,2,31,4,1324.84
17634,-0.15484290499498438,1.0959032742893848,0.7807768356892201,2,2,36,9,2358.59
17636,-0.45167942685912266,-0.3690702464285427,-0.4898752674530434,0,1,19,1,285.56
17637,-0.22489545515401813,0.0,-0.09906774781788606,1,1,31,2,547.06
17639,0.8165085758314399,-0.3690702464285427,-1.0696788136615287,0,3,276,1,108.5
17640,0.25770300448908384,-0.3690702464285427,-0.0221547276077037,0,4,86,1,621.66
17642,0.4128720435707305,0.0,0.05974351334176805,0,4,119,2,712.29
17643,0.9613781638636149,-0.3690702464285427,-1.1091997605605508,0,3,373,1,101.55
17644,-1.562712108492176,1.261859507142915,0.9043669543066847,2,0,1,11,2895.6400000000003
17646,0.7053418807652665,0.2618595071429148,0.2690061583508521,1,4,219,3,1008.39
17647,0.1244065062275264,-0.3690702464285427,-0.9477163591682138,0,3,65,1,133.06
17648,0.08639352236479389,0.4649735207179271,0.6171250009216822,1,4,60,4,1797.5
17649,0.483793208478914,-0.3690702464285427,0.17908778534676437,0,4,138,1,868.49
17650,-0.405690800867787,-0.3690702464285427,-0.8150125113563937,0,1,21,1,166.08
17651,-0.6981606380623229,1.1826583386441383,1.0906896848249419,2,0,11,10,3945.0
17652,-0.3250846385913979,1.3347175194727927,1.2173324924233477,2,0,25,12,4867.72
17653,-0.15484290499498438,0.4649735207179271,0.37754092338064044,1,4,36,4,1207.5600000000002
17654,0.8182473718134535,-0.3690702464285427,-1.0218189042619208,0,3,277,1,117.55
17655,-0.7401449642023266,0.8927892607143721,0.8484400210255331,2,2,10,7,2638.94
17656,0.17961125833955535,0.6309297535714574,0.574497841890864,1,4,73,5,1674.69
17658,-0.3250846385913979,0.0,-0.04810392558892723,1,1,25,2,595.42
17659,-0.5025174943015487,1.3347175194727927,0.9255902409347702,2,2,17,12,2999.46
17660,0.49409641908075663,-0.3690702464285427,-0.7709592067464733,0,3,141,1,178.75
17663,-0.3250846385913979,0.8927892607143721,0.6189352139411679,1,2,25,7,1802.91
17664,-0.47642922941217053,0.0,-0.03885825269473506,1,1,18,2,604.64
17666,-1.2282579451576368,0.0,0.07300581539743184,1,1,3,2,728.1600000000001
17667,0.1316625130805325,0.6309297535714574,0.6979202802790992,1,4,66,5,2055.51
17668,-1.562712108492176,0.0,-0.37150215374755624,1,1,1,2,347.75
17669,-0.08232943326112528,0.8927892607143721,1.0022995406710122,2,2,42,7,3406.7200000000003
17670,0.7225764043522224,-0.3690702464285427,-0.6867622852493517,0,3,227,1,205.7
17671,-0.5593496184885577,0.4649735207179271,0.5366553511212646,1,2,15,4,1572.71
17672,0.0,0.0,0.9604586977991973,1,4,50,2,3178.17
17673,-1.562712108492176,0.7712437491614222,0.5451206464197187,2,2,1,6,1594.97
17674,0.18608807186562598,0.0,-0.09470682867608222,1,4,74,2,551.04
17675,-1.562712108492176,2.1546487678572874,2.080080488353002,2,0,1,31,20374.28
17676,-1.1205877535282016,0.7712437491614222,0.4540653848299823,2,2,4,6,1371.18
17677,-1.562712108492176,2.125749857257015,1.9472978949102673,2,0,1,30,16345.38
17678,0.7933148328966054,-0.3690702464285427,-0.4640418141038395,0,3,263,1,298.11
17679,0.018560571451014377,0.0,0.6790475078382583,1,4,52,2,1992.11
17680,-0.36370647472778334,-0.3690702464285427,-0.7523067072220697,0,1,23,1,184.4
17682,-0.7401449642023266,0.7712437491614222,0.8096372389330522,2,2,10,6,2474.33
17684,-0.07123663753324773,-0.3690702464285427,-0.595709225520886,0,1,43,1,239.41
17685,-0.5300973070953137,0.8927892607143721,0.9562086380856853,2,2,16,7,3155.83
17686,-0.8938037818230972,0.8927892607143721,1.3166008101597677,2,0,7,7,5739.46
17690,-0.2402146898412107,1.5237190142858297,1.199630778698814,2,0,30,15,4726.8
17691,0.9416271652029823,0.0,-0.47978081042120746,0,3,358,2,290.4
17692,0.4440128715150607,0.4649735207179271,0.08347769923952533,1,4,127,4,740.9399999999999
17693,0.48030932790813896,-0.3690702464285427,-0.7022080568553155,0,3,137,1,200.47
17694,0.49409641908075663,-0.3690702464285427,-0.4950290376795442,0,3,141,1,283.12
17695,0.45886066956206595,0.0,0.10297933211298482,0,4,131,2,765.34
17696,-0.1294414948306238,1.0000000000000002,0.7618681227028351,2,2,38,8,2285.71
17697,0.7412567512445486,-0.3690702464285427,-0.3869050169583982,0,3,236,1,338.95
17698,0.7878003115843977,-0.3690702464285427,-0.856560450289077,0,3,260,1,154.95
17700,-0.5300973070953137,0.4649735207179271,0.8241454454571888,1,2,16,4,2534.6400000000003
17701,0.7727791651026745,-0.3690702464285427,-0.26097075075135473,0,3,252,1,417.95
17702,-0.2402146898412107,0.4649735207179271,0.6260627518499257,1,2,30,4,1824.37
17703,-0.16806333096700918,0.2618595071429148,0.1286906071627155,1,4,35,3,798.74
17704,0.5780886679748406,0.0,0.19055371940725754,0,4,168,2,885.19
17705,-1.2282579451576368,1.0959032742893848,0.6257820376450197,2,2,3,9,1823.52
17706,-1.1205877535282016,1.6309297535714573,1.6808427626121591,2,0,4,17,10504.49
17707,0.6243367805886427,0.0,-0.8664967602090429,0,3,185,2,152.4
17708,0.6294974218975681,0.0,-0.5385423935422005,0,3,187,2,263.33
17709,0.5809353745377399,-0.3690702464285427,-0.9282965534144987,0,3,169,1,137.45
17711,-0.7401449642023266,0.0,-0.3101836515882786,1,1,10,2,385.1
17712,-0.06039313933757419,-0.3690702464285427,-0.12622796420040192,0,1,44,1,522.91
17714,0.887642735852813,-0.3690702464285427,-0.8641440243555185,0,3,320,1,153.0
17715,0.6617598201758463,-0.3690702464285427,-0.4095757987978219,0,3,200,1,326.4
17716,-0.38424214252171446,1.261859507142915,1.3077729445217585,2,0,22,11,5655.99
17718,0.7330435254907093,-0.3690702464285427,-0.9200818329981247,0,3,232,1,139.35
17719,-0.141975066077631,1.5237190142858297,1.279421545686568,2,0,37,15,5396.04
17720,-0.30687435054077433,0.4649735207179271,0.37171815685098797,1,2,26,4,1195.94
17722,0.31020205588786276,0.4649735207179271,0.7972665683480554,1,4,96,4,2424.04
17723,0.4440128715150607,0.7712437491614222,0.9787987692593272,1,4,127,6,3276.4000000000005
17724,0.16639083236753036,0.2618595071429148,0.2835241513172255,1,4,71,3,1033.0
17725,-0.5300973070953137,1.261859507142915,1.007995749599005,2,0,16,11,3439.08
17727,-0.5593496184885577,-0.3690702464285427,0.2992017801198395,1,1,15,1,1060.25
17728,-1.2282579451576368,0.2618595071429148,0.9002687203091659,2,2,3,3,2876.01
17730,-1.2282579451576368,1.4021735027328797,1.268427271612006,2,0,3,13,5298.4800000000005
17731,0.21722889980995616,0.4649735207179271,0.3935584038325732,1,4,79,4,1240.11
17732,0.960086287957098,-0.3690702464285427,-0.45234838157128204,0,3,372,1,303.97
17733,-0.1294414948306238,0.0,0.042516210161672605,1,4,38,2,692.19
17734,0.02757981279376517,0.2618595071429148,0.049810026328953844,1,4,53,3,700.63
17735,-1.3670689647314018,1.7268330278608421,1.814372202629252,2,0,2,19,13110.02
17736,-0.786133590193662,0.2618595071429148,-0.32226090897429005,1,1,9,3,377.44
17737,-0.786133590193662,0.0,-0.8072708840445089,1,1,9,2,168.24
17738,-0.45167942685912266,0.4649735207179271,0.6438515998369382,1,2,19,4,1879.05
17739,-0.6981606380623229,0.8927892607143721,0.8822675083591702,2,2,11,7,2791.35
17742,0.3881222410176829,0.0,-0.3589153353737655,0,3,113,2,355.11
17744,-1.2282579451576368,0.7712437491614222,0.7714614845410037,2,2,3,6,2322.4
17746,0.7493325106808756,-0.3690702464285427,-1.0601229121161426,0,3,240,1,110.25
17747,0.3838709768396838,-0.3690702464285427,-1.3190233837953669,0,3,112,1,71.4
17749,0.6058270725080276,0.0,0.026953885527899277,0,4,178,2,674.52
17750,-1.0326148013968623,1.0959032742893848,0.5872242466340887,2,2,5,9,1710.45
17752,0.9429693506660444,-0.3690702464285427,-1.246632248102191,0,3,359,1,80.64
17754,-1.8971662718267155,0.6309297535714574,0.5708759158143183,2,2,0,5,1664.65
17757,-1.562712108492176,2.125749857257015,1.3010664086181125,2,0,1,30,5593.39
17758,-0.45167942685912266,1.0000000000000002,1.0025612376787414,2,2,19,8,3408.2
17759,-0.5025174943015487,0.2618595071429148,0.14447372497477795,1,2,17,3,819.96
17760,-0.405690800867787,0.0,-0.4856208319002706,1,1,21,2,287.59
17761,-0.2100476571070129,-0.3690702464285427,0.060157394878253764,1,1,32,1,712.78
17763,0.7933148328966054,-0.3690702464285427,-2.22885742172905,0,3,263,1,15.0
17764,0.0,0.0,0.10862316273661915,1,4,50,2,772.55
17765,0.5486578785463281,0.2618595071429148,-0.3380900703394952,0,3,158,3,367.63
17767,-0.5593496184885577,-0.3690702464285427,-0.5208601607292271,0,1,15,1,271.2
17768,-0.836971657636088,0.2618595071429148,0.7056050712983685,1,2,8,3,2081.9
17769,-0.6595388019259375,1.1826583386441383,1.092585195178213,2,0,12,10,3957.43
17770,0.6569346263371555,0.6309297535714574,0.34459617237057183,1,4,198,5,1143.27
17771,0.05366807768314334,0.0,-0.5798746990888021,0,1,56,2,245.81
17772,-0.7401449642023266,0.0,-0.7889970646272058,1,1,10,2,173.45000000000002
17774,0.31020205588786276,0.4649735207179271,0.3806099873766001,1,4,96,4,1213.73
17775,0.7765785182985138,-0.3690702464285427,-1.4589455001860112,0,3,254,1,56.4
17777,-0.3440092352296877,0.2618595071429148,0.002407309468125627,1,1,24,3,647.56
17779,-0.405690800867787,0.2618595071429148,0.004966671394598051,1,1,21,3,650.3199999999999
17781,0.5516830631444957,0.0,-0.7406523507913328,0,3,159,2,188.02
17783,0.17304632220108546,0.0,-0.49428705440806603,0,3,72,2,283.47
17785,0.02757981279376517,-0.3690702464285427,-0.9527726790430827,0,3,53,1,131.94
17786,0.252124730073414,0.0,-0.5305695052404077,0,3,85,2,266.85
17787,0.5300973070953137,0.4649735207179271,0.6238034263583706,1,4,152,4,1817.54
17788,0.17961125833955535,0.0,0.3310833298901005,1,4,73,2,1117.9
17789,0.8251405656583424,-0.3690702464285427,-0.6305667502565071,0,3,281,1,225.9
17790,-0.30687435054077433,1.4649735207179273,0.6705788889014851,2,2,26,14,1964.3
17791,-0.2560362830983483,-0.3690702464285427,-1.0830354098389445,0,1,29,1,106.1
17793,-0.3250846385913979,-0.3690702464285427,-0.4595651424406805,0,1,25,1,300.34
17795,0.6085151873315049,0.0,-0.38006518826161684,0,3,179,2,342.83000000000004
17796,-0.10531069860088949,0.4649735207179271,0.040609107809138165,1,4,40,4,690.0
17797,-0.38424214252171446,0.2618595071429148,0.11473160340148596,1,4,22,3,780.4300000000001
17799,-0.38424214252171446,1.1826583386441383,0.9335143262008923,2,2,22,10,3039.17
17800,-0.141975066077631,1.0959032742893848,0.36730625625852287,1,2,37,9,1187.21
17802,0.2349922074091187,0.2618595071429148,0.4149910796589517,1,4,82,3,1285.04
17805,0.17961125833955535,-0.3690702464285427,-0.1385469607891194,0,1,73,1,512.31
17806,-0.6981606380623229,-0.3690702464285427,-0.10019046857081546,1,1,11,1,546.04
17809,-0.5300973070953137,1.3347175194727927,1.2811911606650623,2,0,16,12,5411.91
17811,-1.1205877535282016,2.3577627814323,1.4984969872887184,2,0,4,39,7761.820000000001
17812,-0.6595388019259375,0.4649735207179271,0.049105244263901913,1,2,12,4,699.81
17813,-0.5904904464328878,0.6309297535714574,0.5828487517180283,1,2,14,5,1698.07
17816,-0.15484290499498438,0.4649735207179271,-1.7145498672343047,0,1,36,4,36.56
17817,-1.1205877535282016,0.2618595071429148,-0.3061697368620124,1,1,4,3,387.68
17819,0.16639083236753036,0.8927892607143721,1.0528500707582318,2,2,71,7,3704.87
17824,0.00936952474314159,-0.3690702464285427,-0.46345776165006747,0,1,51,1,298.4
17827,-1.0326148013968623,0.6309297535714574,0.6776003591276671,2,2,5,5,1987.33
17830,-1.562712108492176,0.2618595071429148,-0.2893197519811419,1,1,1,3,398.7
17831,-0.19564314376077413,-0.3690702464285427,-1.7334568371719736,0,1,33,1,35.400000000000006
17832,-0.009555071895148155,-0.3690702464285427,-0.854939480247995,0,1,49,1,155.37
17835,-1.3670689647314018,0.2618595071429148,-0.38110027409424535,1,1,2,3,342.24
17836,-0.029252311393243784,-0.3690702464285427,-1.0603396492346437,0,1,47,1,110.21
17837,-0.08232943326112528,1.0000000000000002,0.5244770797891117,1,2,42,8,1541.23
17838,-0.30687435054077433,0.6309297535714574,0.8668445611077179,1,2,26,5,2720.8
17839,-0.08232943326112528,-0.3690702464285427,-0.42495736774756554,0,1,42,1,318.15
17841,-1.562712108492176,3.394920562153782,2.4944274455550413,2,0,1,124,40519.84
17843,0.8613874239259875,-0.3690702464285427,-0.6874040984755553,0,3,303,1,205.48
17846,0.252124730073414,-0.3690702464285427,0.6913166407620714,1,4,85,1,2033.1
17848,0.22914346473365005,1.0959032742893848,0.20134482477793428,1,4,81,9,901.2
17849,0.7031436292963993,0.4649735207179271,-0.03770500366497717,0,4,218,4,605.8
17850,0.960086287957098,2.23621726987935,1.278881934262555,2,0,372,34,5391.21
17852,-0.6981606380623229,0.0,-1.03836310841484,0,1,11,2,114.34
17854,0.6243367805886427,0.0,-0.43811113753530034,0,3,185,2,311.26
17855,0.960086287957098,-0.3690702464285427,-0.6773023172260735,0,3,372,1,208.97
17856,-1.562712108492176,0.4649735207179271,0.4742994481422471,2,2,1,4,1418.03
17857,-1.1205877535282016,1.8927892607143728,2.2470632264118486,2,0,4,23,26879.04
17858,-1.0326148013968623,1.3347175194727927,1.25020626231666,2,0,5,12,5140.66
17859,0.8629720406633079,-0.3690702464285427,-0.9091455512781522,0,3,304,1,141.92000000000002
17860,0.9548839155897378,-0.3690702464285427,-0.6291076081123875,0,3,368,1,226.45
17861,-1.2282579451576368,1.0000000000000002,0.7102112728764151,2,2,3,8,2097.88
17862,0.8921312832236181,-0.3690702464285427,-0.401348421494603,0,3,323,1,330.9
17863,0.07841788023619099,0.7712437491614222,0.9570042355940551,1,2,59,6,3160.0
17864,-0.6595388019259375,0.2618595071429148,-0.09056153525235411,1,1,12,3,554.85
17865,-0.2402146898412107,1.7712437491614224,1.682093833231478,2,0,30,20,10526.32
17866,0.4974825056984513,-0.3690702464285427,-0.4036225609967622,0,3,142,1,329.65
17867,-0.2402146898412107,0.7712437491614222,0.3522374075643461,1,2,30,6,1157.87
17869,0.3620339761283047,0.6309297535714574,-0.24643091490911165,1,4,107,5,428.18
17870,-1.3670689647314018,1.3347175194727927,0.6396180354586037,2,0,2,12,1865.89
17871,0.6712678196976245,-0.3690702464285427,-0.8529001727833367,0,3,204,1,155.9
17873,0.22322295655453953,0.6309297535714574,0.6341275574175352,1,4,80,5,1848.96
17874,0.6243367805886427,0.7712437491614222,0.0348777398942036,1,4,185,6,683.46
17877,0.5837653847784572,-0.3690702464285427,-0.6002386824558049,0,3,170,1,237.61
17878,-0.07123663753324773,-0.3690702464285427,-0.3190683165784224,0,1,43,1,379.45
17879,0.5921571678236234,-0.3690702464285427,-0.7717308777357907,0,3,173,1,178.51999999999998
17880,0.9496248404995995,-0.3690702464285427,-0.20473902101129327,0,3,364,1,458.92
17881,0.8629720406633079,-0.3690702464285427,-0.9464140181869899,0,3,304,1,133.35000000000002
17883,-1.2282579451576368,0.4649735207179271,0.017802266780093914,1,2,3,4,664.34
17884,-1.2282579451576368,0.4649735207179271,0.04501502922437047,1,2,3,4,695.0699999999999
17885,-0.6595388019259375,-0.3690702464285427,-0.8512123893245382,0,1,12,1,156.34
17886,-0.22489545515401813,0.2618595071429148,0.1796351295405238,1,4,31,3,869.28
17887,0.4514938797071159,-0.3690702464285427,-1.0541929813679976,0,3,129,1,111.35
17888,-0.405690800867787,1.0000000000000002,0.0628701399062878,1,2,21,8,716.0
17889,0.6897395628415309,0.0,-0.6995217283082883,0,3,212,2,201.37
17890,0.8906397353192314,0.0,-0.056785857526677024,0,3,322,2,586.89
17891,0.5606464545696141,-0.3690702464285427,-0.6921513424099193,0,3,162,1,203.86
17892,0.05366807768314334,0.2618595071429148,-0.5840649250227138,0,1,56,3,244.1
17893,0.7183251401742233,-0.3690702464285427,-1.076821172195279,0,3,225,1,107.21
17894,0.16639083236753036,1.0000000000000002,0.3316540250542994,1,4,71,8,1118.96
17895,-0.06039313933757419,-0.3690702464285427,-1.14616028036288,0,1,44,1,95.45
