InvoiceNo,CustomerID,InvoiceDate,InvoiceValue,TotalQuantity,ProductDiversity,LineCount,InvoiceValue_robust_z,TotalQuantity_robust_z,ProductDiversity_robust_z,InvoiceValue_iqr_flag,TotalQuantity_iqr_flag,ProductDiversity_iqr_flag,AnomalyFlag_N0,AnomalyFlag_N0_highconfidence,AnomalyFlag_N0_candidate,LikelyDataError
575726,16791,2011-11-10 19:12:00,479.36,245,84,85,0.8388918575500536,0.7115604395604395,4.65405,False,False,True,True,False,True,False
575727,18135,2011-11-10 19:32:00,129.6,60,3,3,-0.7814462035097359,-0.6596758241758242,-0.8093999999999999,False,False,False,False,False,False,False
575729,17932,2011-11-10 19:49:00,397.06,196,26,26,0.4576194924276248,0.34836813186813187,0.74195,False,False,False,False,False,False,False
575730,14765,2011-11-10 19:53:00,158.61,113,31,31,-0.6470511693396064,-0.26683516483516484,1.0792,False,False,False,False,False,False,False
575731,13230,2011-11-10 20:01:00,169.69,82,36,37,-0.5957206978261615,-0.4966098901098901,1.41645,False,False,False,False,False,False,False
575737,14789,2011-11-11 08:59:00,197.64,116,6,6,-0.4662363405336722,-0.2445989010989011,-0.60705,False,False,False,False,False,False,False
575738,16790,2011-11-11 09:02:00,138.92000000000002,120,12,12,-0.7382693086987877,-0.21495054945054945,-0.20234999999999997,False,False,False,False,False,False,False
575740,18130,2011-11-11 09:25:00,455.91,386,31,31,0.7302547134173568,1.7566648351648353,1.0792,False,False,False,False,False,False,False
575741,13727,2011-11-11 09:46:00,110.4,42,6,6,-0.8703943129915176,-0.7930934065934065,-0.60705,False,False,False,False,False,False,False
575742,14309,2011-11-11 09:46:00,328.96000000000004,180,16,16,0.1421316666094306,0.22977472527472528,0.06745,False,False,False,False,False,False,False
575744,14035,2011-11-11 10:03:00,300.32,120,12,12,0.009450736632439397,-0.21495054945054945,-0.20234999999999997,False,False,False,False,False,False,False
575745,16458,2011-11-11 10:14:00,203.6,110,10,10,-0.4386253648820358,-0.28907142857142853,-0.33725,False,False,False,False,False,False,False
575753,17841,2011-11-11 10:41:00,218.61,148,73,75,-0.36908832720903867,-0.007412087912087912,3.9121,False,False,True,True,False,True,False
575754,17295,2011-11-11 10:43:00,120.54,52,17,17,-0.8234185926714516,-0.7189725274725275,0.1349,False,False,False,False,False,False,False
575755,17015,2011-11-11 10:45:00,272.58,279,22,22,-0.11906075071259313,0.9635714285714286,0.47214999999999996,False,False,False,False,False,False,False
575756,18118,2011-11-11 10:48:00,155.37,92,34,36,-0.6620611628146571,-0.422489010989011,1.28155,False,False,False,False,False,False,False
575757,17295,2011-11-11 10:49:00,147.1,71,22,22,-0.7003737078883204,-0.5781428571428571,0.47214999999999996,False,False,False,False,False,False,False
575760,15965,2011-11-11 10:50:00,469.63,247,68,80,0.7938155499845464,0.7263846153846154,3.57485,False,False,True,True,False,True,False
575764,15965,2011-11-11 11:02:00,32.5,26,2,2,-1.2312827363577046,-0.9116868131868131,-0.8768499999999999,False,False,False,False,False,False,False
575765,17730,2011-11-11 11:02:00,325.01,211,15,15,0.123832446169168,0.45954945054945057,0.0,False,False,False,False,False,False,False
575766,12856,2011-11-11 11:06:00,264.12,133,29,30,-0.15825351145300307,-0.11859340659340659,0.9442999999999999,False,False,False,False,False,False,False
575767,17348,2011-11-11 11:11:00,208.89,161,53,57,-0.4141183076341908,0.08894505494505493,2.5631,False,False,False,False,False,False,False
575828,17162,2011-11-11 11:34:00,251.8,136,15,15,-0.2153285483704796,-0.09635714285714285,0.0,False,False,False,False,False,False,False
575830,14226,2011-11-11 11:34:00,16.95,1,1,1,-1.303321439609877,-1.096989010989011,-0.9442999999999999,False,False,False,False,False,False,False
575837,12748,2011-11-11 11:37:00,345.56,334,40,48,0.2190347195988875,1.3712362637362636,1.68625,False,False,False,False,False,False,False
575838,13999,2011-11-11 11:38:00,328.43,151,21,21,0.13967632817061043,0.014824175824175823,0.40469999999999995,False,False,False,False,False,False,False
575840,13137,2011-11-11 11:56:00,682.17,407,63,65,1.7784525910917275,1.9123186813186812,3.2375999999999996,False,False,True,True,False,False,False
575842,15024,2011-11-11 12:01:00,289.19,191,25,28,-0.042111370582780895,0.31130769230769234,0.6745,False,False,False,False,False,False,False
575843,14446,2011-11-11 12:02:00,148.96,121,33,33,-0.6917568597822727,-0.20753846153846153,1.2141,False,False,False,False,False,False,False
575846,17364,2011-11-11 12:07:00,904.6,622,80,80,2.8089071740100975,3.5059175824175823,4.38425,True,True,True,True,False,True,False
575847,18209,2011-11-11 12:07:00,139.10000000000002,58,8,8,-0.7374354201723959,-0.6745,-0.47214999999999996,False,False,False,False,False,False,False
575848,14178,2011-11-11 12:10:00,246.86,232,55,55,-0.23821415570589632,0.6152032967032967,2.698,False,False,False,False,False,False,False
575849,14790,2011-11-11 12:11:00,216.74,217,13,13,-0.37775150245544137,0.504021978021978,-0.1349,False,False,False,False,False,False,False
575850,17512,2011-11-11 12:11:00,451.68,512,5,5,0.7106583330471516,2.690587912087912,-0.6745,False,False,False,False,False,False,False
575851,14662,2011-11-11 12:13:00,229.09,256,69,70,-0.32053748411689953,0.7930934065934065,3.6423,False,False,True,True,False,True,False
575852,17238,2011-11-11 12:17:00,345.99,154,34,35,0.22102678663415662,0.03706043956043956,1.28155,False,False,False,False,False,False,False
575853,16912,2011-11-11 12:18:00,156.43,31,7,7,-0.657150485937017,-0.8746263736263735,-0.5396,False,False,False,False,False,False,False
575854,14125,2011-11-11 12:20:00,1091.28,474,59,59,3.6737422301590037,2.4089285714285715,2.9678,True,False,True,True,False,True,False
575855,14527,2011-11-11 12:24:00,198.29,76,33,33,-0.46322507641059096,-0.5410824175824176,1.2141,False,False,False,False,False,False,False
575856,16386,2011-11-11 12:28:00,241.47,179,73,77,-0.2631844843572924,0.22236263736263737,3.9121,False,False,True,True,False,True,False
575866,16107,2011-11-11 12:41:00,504.24,168,5,5,0.954153782753529,0.14082967032967034,-0.6745,False,False,False,False,False,False,False
575867,15034,2011-11-11 12:44:00,813.75,595,100,100,2.3880251038840625,3.305791208791209,5.73325,False,True,True,True,True,True,False
575868,12985,2011-11-11 12:44:00,754.38,841,52,52,2.1129808715958656,5.129164835164835,2.49565,False,True,False,True,False,True,False
575869,14543,2011-11-11 12:45:00,15.8,4,1,1,-1.3086490607507126,-1.0747527472527472,-0.9442999999999999,False,False,False,False,False,False,False
575870,15557,2011-11-11 12:46:00,468.91,213,16,19,0.7904799958789798,0.47437362637362634,0.06745,False,False,False,False,False,False,False
575873,17677,2011-11-11 12:53:00,640.84,396,4,4,1.5869825200041217,1.8307857142857142,-0.74195,False,False,False,False,False,False,False
575874,17054,2011-11-11 12:56:00,149.01,65,10,10,-0.6915252240804973,-0.6226153846153847,-0.33725,False,False,False,False,False,False,False
575876,15608,2011-11-11 13:20:00,122.4,108,2,2,-0.814801744565404,-0.30389560439560437,-0.8768499999999999,False,False,False,False,False,False,False
575877,14907,2011-11-11 13:25:00,416.56,116,13,13,0.5479574161200593,-0.2445989010989011,-0.1349,False,False,False,False,False,False,False
575878,13588,2011-11-11 13:29:00,5.43,13,2,2,-1.3566903052989456,-1.008043956043956,-0.8768499999999999,False,False,False,False,False,False,False
575882,16671,2011-11-11 13:40:00,152.64,144,1,1,-0.674708472131598,-0.03706043956043956,-0.9442999999999999,False,False,False,False,False,False,False
575885,16460,2011-11-11 13:46:00,302.62,140,17,17,0.02010597891411121,-0.06670879120879121,0.1349,False,False,False,False,False,False,False
575887,17243,2011-11-11 14:03:00,424.2,124,7,7,0.5833513513513515,-0.1853021978021978,-0.5396,False,False,False,False,False,False,False
575889,16433,2011-11-11 14:09:00,184.26,106,17,17,-0.5282220543287888,-0.3187197802197802,0.1349,False,False,False,False,False,False,False
575890,15602,2011-11-11 14:09:00,125.03999999999999,136,7,7,-0.8025713795116591,-0.09635714285714285,-0.5396,False,False,False,False,False,False,False
575891,15692,2011-11-11 14:12:00,191.04,138,12,12,-0.4968122531680347,-0.08153296703296703,-0.20234999999999997,False,False,False,False,False,False,False
575892,16332,2011-11-11 14:22:00,202.31,131,19,19,-0.44460156598784295,-0.13341758241758242,0.2698,False,False,False,False,False,False,False
575893,17088,2011-11-11 14:23:00,239.28,121,16,16,-0.27333012809505813,-0.20753846153846153,0.06745,False,False,False,False,False,False,False
575894,12748,2011-11-11 14:25:00,220.7,787,3,3,-0.359405954874824,4.7289120879120885,-0.8093999999999999,False,True,False,True,False,True,False
575895,17052,2011-11-11 14:50:00,399.09,251,72,83,0.4670239019197089,0.756032967032967,3.84465,False,False,True,True,False,True,False
575897,15492,2011-11-11 14:53:00,171.72,156,7,7,-0.5863162883340773,0.05188461538461538,-0.5396,False,False,False,False,False,False,False
575898,16368,2011-11-11 15:08:00,302.48,124,26,26,0.01945739894913995,-0.1853021978021978,0.74195,False,False,False,False,False,False,False
575899,16133,2011-11-11 15:13:00,359.9,191,16,16,0.28546783886809307,0.31130769230769234,0.06745,False,False,False,False,False,False,False
575902,15544,2011-11-11 15:20:00,446.02,491,37,37,0.684437171606168,2.534934065934066,1.4839,False,False,False,False,False,False,False
575903,13557,2011-11-11 15:24:00,343.38,322,18,18,0.20893540300147684,1.2822912087912088,0.20234999999999997,False,False,False,False,False,False,False
575904,18014,2011-11-11 15:28:00,162.22,66,29,30,-0.6303270716714173,-0.6152032967032967,0.9442999999999999,False,False,False,False,False,False,False
575905,13732,2011-11-11 15:49:00,491.86,498,33,33,0.8968007829939217,2.586818681318681,1.2141,False,False,False,False,False,False,False
575908,13091,2011-11-11 15:54:00,345.82,466,21,21,0.22023922524811995,2.349631868131868,0.40469999999999995,False,False,False,False,False,False,False
575910,14836,2011-11-11 16:05:00,3.0,2,1,1,-1.3679478004052337,-1.089576923076923,-0.9442999999999999,False,False,False,False,False,False,False
575911,17314,2011-11-11 16:13:00,315.72,234,17,17,0.08079453277928528,0.6300274725274725,0.1349,False,False,False,False,False,False,False
575914,17071,2011-11-11 16:31:00,432.16,316,20,20,0.6202277550740071,1.2378186813186813,0.33725,False,False,False,False,False,False,False
575915,15903,2011-11-11 16:33:00,1405.2,456,9,9,5.128043820186134,2.275510989010989,-0.40469999999999995,True,False,False,True,True,True,False
575917,13895,2011-11-11 16:57:00,681.96,418,35,35,1.7774797211442706,1.9938516483516482,1.349,False,False,False,False,False,False,False
575918,17191,2011-11-11 16:58:00,532.17,307,52,55,1.083545485765308,1.1711098901098902,2.49565,False,False,False,False,False,False,False
575919,15311,2011-11-11 17:00:00,4041.18,2683,82,83,17.339785363508366,18.782230769230768,4.51915,True,True,True,True,True,True,False
575920,15473,2011-11-11 17:01:00,306.0,120,1,1,0.03576455235413317,-0.21495054945054945,-0.9442999999999999,False,False,False,False,False,False,False
575922,15681,2011-11-11 17:10:00,479.8,260,14,14,0.8409302517256777,0.8227417582417582,-0.06745,False,False,False,False,False,False,False
575923,17069,2011-11-11 17:11:00,501.56,361,31,31,0.9417381091383636,1.5713626373626373,1.0792,False,False,False,False,False,False,False
575924,17069,2011-11-11 17:13:00,149.23,89,8,8,-0.6905060269926853,-0.44472527472527473,-0.47214999999999996,False,False,False,False,False,False,False
575929,13310,2011-11-11 17:23:00,314.38,192,20,20,0.07458669597170245,0.3187197802197802,0.33725,False,False,False,False,False,False,False
575931,16560,2011-11-13 10:35:00,509.23,331,36,36,0.9772710257907212,1.349,1.41645,False,False,False,False,False,False,False
575932,16923,2011-11-13 10:35:00,449.87,257,46,46,0.7022731206428795,0.8005054945054946,2.0909500000000003,False,False,False,False,False,False,False
575935,17838,2011-11-13 11:20:00,453.4,434,15,15,0.7186266011882277,2.112445054945055,0.0,False,False,False,False,False,False,False
575936,17041,2011-11-13 11:21:00,320.6,388,23,23,0.10340217727257144,1.771489010989011,0.5396,False,False,False,False,False,False,False
575937,12935,2011-11-13 11:24:00,281.58,255,18,18,-0.07736632439300796,0.7856813186813186,0.20234999999999997,False,False,False,False,False,False,False
575938,17790,2011-11-13 11:30:00,273.51,112,29,29,-0.1147523266595693,-0.27424725274725276,0.9442999999999999,False,False,False,False,False,False,False
575939,13004,2011-11-13 11:37:00,316.54,178,19,19,0.08459335828840299,0.21495054945054945,0.2698,False,False,False,False,False,False,False
575941,16438,2011-11-13 11:39:00,180.51,93,25,25,-0.5455947319619493,-0.41507692307692307,0.6745,False,False,False,False,False,False,False
575942,15599,2011-11-13 11:44:00,312.91,357,23,23,0.06777660633950366,1.5417142857142856,0.5396,False,False,False,False,False,False,False
575943,17920,2011-11-13 11:44:00,250.44,129,47,50,-0.22162903945877255,-0.14824175824175825,2.1584,False,False,False,False,False,False,False
575944,16571,2011-11-13 11:46:00,524.9,348,28,28,1.0498656547271543,1.4750054945054947,0.8768499999999999,False,False,False,False,False,False,False
575945,15864,2011-11-13 11:48:00,305.28,288,2,2,0.03242899824856623,1.0302802197802197,-0.8768499999999999,False,False,False,False,False,False,False
575946,13892,2011-11-13 11:50:00,61.2,24,1,1,-1.0983238435385834,-0.926510989010989,-0.9442999999999999,False,False,False,False,False,False,False
575948,14661,2011-11-13 11:51:00,107.95,35,4,4,-0.8817444623785158,-0.844978021978022,-0.74195,False,False,False,False,False,False,False
575949,16711,2011-11-13 11:51:00,445.56,236,7,7,0.6823061231498337,0.6448516483516483,-0.5396,False,False,False,False,False,False,False
575950,16983,2011-11-13 11:53:00,416.36,316,20,21,0.5470308733129574,1.2378186813186813,0.33725,False,False,False,False,False,False,False
575951,13450,2011-11-13 11:54:00,316.44,364,9,9,0.08413008688485195,1.593598901098901,-0.40469999999999995,False,False,False,False,False,False,False
575952,16015,2011-11-13 11:55:00,200.68,238,57,59,-0.4521528898657234,0.6596758241758242,2.8329,False,False,False,False,False,False,False
575954,17211,2011-11-13 12:03:00,433.0,356,38,41,0.6241192348638348,1.5343021978021978,1.55135,False,False,False,False,False,False,False
575955,14044,2011-11-13 12:05:00,110.71000000000001,57,24,24,-0.8689581716405097,-0.6819120879120879,0.60705,False,False,False,False,False,False,False
575956,14487,2011-11-13 12:17:00,152.19,91,19,19,-0.6767931934475773,-0.4299010989010989,0.2698,False,False,False,False,False,False,False
575957,13170,2011-11-13 12:19:00,108.81,141,29,30,-0.8777603283079776,-0.05929670329670329,0.9442999999999999,False,False,False,False,False,False,False
575958,15021,2011-11-13 12:23:00,32.17,10,7,7,-1.2328115319894228,-1.0302802197802197,-0.5396,False,False,False,False,False,False,False
575959,14547,2011-11-13 12:27:00,1108.78,698,86,89,3.7548147257804185,4.069236263736264,4.78895,True,True,True,True,False,True,False
575960,15429,2011-11-13 12:28:00,154.29,71,35,35,-0.6670644939730074,-0.5781428571428571,1.349,False,False,False,False,False,False,False
575961,16794,2011-11-13 12:29:00,125.48,36,12,13,-0.8005329853360348,-0.8375659340659339,-0.20234999999999997,False,False,False,False,False,False,False
575964,15021,2011-11-13 12:31:00,212.27,69,51,51,-0.39845973419416864,-0.592967032967033,2.4282,False,False,False,False,False,False,False
575965,13426,2011-11-13 12:32:00,342.95,325,28,28,0.20694333596620776,1.3045274725274725,0.8768499999999999,False,False,False,False,False,False,False
575966,13984,2011-11-13 12:38:00,101.18,32,4,4,-0.9131079363989147,-0.8672142857142857,-0.74195,False,False,False,False,False,False,False
575967,16794,2011-11-13 12:40:00,2.95,1,1,1,-1.3681794361070092,-1.096989010989011,-0.9442999999999999,False,False,False,False,False,False,False
575968,14882,2011-11-13 12:47:00,341.8,92,5,5,0.20161571482537197,-0.422489010989011,-0.6745,False,False,False,False,False,False,False
575969,13571,2011-11-13 12:47:00,228.97,191,27,28,-0.3210934098011607,0.31130769230769234,0.8093999999999999,False,False,False,False,False,False,False
575970,16416,2011-11-13 12:50:00,372.68,127,20,20,0.34467392424190413,-0.16306593406593406,0.33725,False,False,False,False,False,False,False
575971,13700,2011-11-13 13:00:00,308.1,138,9,9,0.04549325182870315,-0.08153296703296703,-0.40469999999999995,False,False,False,False,False,False,False
575972,14499,2011-11-13 13:01:00,440.63,308,97,104,0.659466842954772,1.178521978021978,5.5309,False,False,True,True,True,True,False
575975,13536,2011-11-13 13:18:00,672.99,473,40,40,1.7359242762457507,2.4015164835164833,1.68625,False,False,False,False,False,False,False
575976,15271,2011-11-13 13:26:00,183.14000000000001,80,16,16,-0.5334106940485592,-0.5114340659340659,0.06745,False,False,False,False,False,False,False
575977,17287,2011-11-13 13:27:00,168.76,85,21,21,-0.6000291218791854,-0.47437362637362634,0.40469999999999995,False,False,False,False,False,False,False
575978,15903,2011-11-13 13:27:00,471.6,138,6,6,0.8029419966345002,-0.08153296703296703,-0.60705,False,False,False,False,False,False,False
575979,14784,2011-11-13 13:30:00,175.31,181,11,11,-0.5696848449465984,0.23718681318681317,-0.2698,False,False,False,False,False,False,False
575981,15500,2011-11-13 13:41:00,312.24,198,22,22,0.06467268793571226,0.3631923076923077,0.47214999999999996,False,False,False,False,False,False,False
575982,13798,2011-11-13 13:42:00,718.71,407,21,21,1.9477319619492437,1.9123186813186812,0.40469999999999995,False,False,False,False,False,False,False
575983,13379,2011-11-13 13:45:00,136.74,126,37,39,-0.7483686252961983,-0.17047802197802198,1.4839,False,False,False,False,False,False,False
575984,17068,2011-11-13 13:50:00,141.44,68,8,8,-0.726594869329304,-0.6003791208791208,-0.47214999999999996,False,False,False,False,False,False,False
575985,17841,2011-11-13 14:09:00,507.59000000000003,234,77,79,0.9696733747724857,0.6300274725274725,4.181900000000001,False,False,True,True,False,True,False
575986,13018,2011-11-13 14:11:00,240.05,121,15,15,-0.2697629382877158,-0.20753846153846153,0.0,False,False,False,False,False,False,False
575987,13018,2011-11-13 14:14:00,29.82,12,2,2,-1.24369840997287,-1.0154560439560438,-0.8768499999999999,False,False,False,False,False,False,False
575988,13018,2011-11-13 14:18:00,108.3,54,6,6,-0.8801230124660875,-0.7041483516483517,-0.60705,False,False,False,False,False,False,False
575989,14698,2011-11-13 14:20:00,316.67,154,54,60,0.08519561111301921,0.03706043956043956,2.63055,False,False,False,False,False,False,False
576014,17218,2011-11-13 14:29:00,268.72,148,45,45,-0.13694302688965945,-0.007412087912087912,2.0235,False,False,False,False,False,False,False
576025,13232,2011-11-13 14:34:00,121.4,72,21,21,-0.8194344586009135,-0.5707307692307693,0.40469999999999995,False,False,False,False,False,False,False
576045,15022,2011-11-13 14:42:00,279.8,110,29,30,-0.08561255537621468,-0.28907142857142853,0.9442999999999999,False,False,False,False,False,False,False
576050,15022,2011-11-13 14:44:00,39.95,1,1,1,-1.1967690167931593,-1.096989010989011,-0.9442999999999999,False,False,False,False,False,False,False
576052,15787,2011-11-13 14:48:00,367.34,194,66,70,0.31993523129228346,0.33354395604395604,3.4399499999999996,False,False,True,True,False,False,False
576053,16726,2011-11-13 14:53:00,581.58,433,70,81,1.312447886259831,2.105032967032967,3.7097499999999997,False,False,True,True,False,True,False
576054,15787,2011-11-13 14:55:00,86.82000000000001,58,49,50,-0.9796337099488307,-0.6745,2.2933,False,False,False,False,False,False,False
576055,15449,2011-11-13 15:02:00,326.82,296,20,20,0.13221765857344014,1.089576923076923,0.33725,False,False,False,False,False,False,False
576056,17720,2011-11-13 15:04:00,308.34,158,13,13,0.046605103197225196,0.06670879120879121,-0.1349,False,False,False,False,False,False,False
576057,15861,2011-11-13 15:05:00,213.84,202,42,42,-0.3911863731584188,0.3928406593406593,1.82115,False,False,False,False,False,False,False
576058,15654,2011-11-13 15:15:00,595.02,329,9,9,1.3747115628970779,1.3341758241758241,-0.40469999999999995,False,False,False,False,False,False,False
576059,15411,2011-11-13 15:19:00,357.67,123,42,43,0.2751368865689071,-0.1927142857142857,1.82115,False,False,False,False,False,False,False
576060,13681,2011-11-13 15:25:00,179.67000000000002,68,14,14,-0.549486211751777,-0.6003791208791208,-0.06745,False,False,False,False,False,False,False
576061,13146,2011-11-13 15:29:00,228.91,154,16,17,-0.3213713726432913,0.03706043956043956,0.06745,False,False,False,False,False,False,False
576062,12867,2011-11-13 15:30:00,993.38,918,103,104,3.220199526082627,5.699895604395605,5.9356,True,True,True,True,True,True,False
576063,15502,2011-11-13 15:37:00,330.45,115,11,11,0.14903441052233946,-0.252010989010989,-0.2698,False,False,False,False,False,False,False
576065,15005,2011-11-13 15:42:00,337.11,235,45,47,0.1798882859988326,0.6374395604395604,2.0235,False,False,False,False,False,False,False
576066,16898,2011-11-13 15:44:00,187.26,168,58,58,-0.5143239122222605,0.14082967032967034,2.90035,False,False,False,False,False,False,False
576067,14227,2011-11-13 15:48:00,319.06,187,15,15,0.09626779765788675,0.2816593406593407,0.0,False,False,False,False,False,False,False
576068,14788,2011-11-13 15:52:00,368.45,193,15,15,0.32507754387169907,0.3261318681318681,0.0,False,False,False,False,False,False,False
576069,13603,2011-11-13 15:57:00,164.34,164,27,27,-0.6205057179161373,0.11118131868131868,0.8093999999999999,False,False,False,False,False,False,False
576070,13451,2011-11-13 15:58:00,512.76,385,70,70,0.9936245063360695,1.749252747252747,3.7097499999999997,False,False,True,True,False,True,False
576071,18069,2011-11-13 16:03:00,248.07,202,84,84,-0.23260857172292998,0.3928406593406593,4.65405,False,False,True,True,False,True,False
576073,16930,2011-11-13 16:13:00,173.44,152,23,23,-0.5783480201930011,0.022236263736263733,0.5396,False,False,False,False,False,False,False
576074,13178,2011-11-13 16:14:00,306.48,168,11,11,0.0379882550911778,0.14082967032967034,-0.2698,False,False,False,False,False,False,False
576075,15861,2011-11-13 16:16:00,483.90999999999997,400,92,92,0.8599707064116214,1.860434065934066,5.19365,False,False,True,True,True,True,False
576076,14382,2011-11-13 16:18:00,615.49,1231,121,126,1.4695432192039566,8.019879120879121,7.1497,False,True,True,True,True,True,False
576077,16720,2011-11-13 16:22:00,152.95,180,25,25,-0.67327233078059,0.22977472527472528,0.6745,False,False,False,False,False,False,False
576078,14432,2011-11-13 16:22:00,581.07,451,96,96,1.310085202101721,2.2384505494505493,5.46345,False,False,True,True,True,True,False
576079,16877,2011-11-13 16:24:00,134.77,69,24,24,-0.757495071946152,-0.592967032967033,0.60705,False,False,False,False,False,False,False
576080,18211,2011-11-14 08:10:00,49.2,24,3,3,-1.1539164119646967,-0.926510989010989,-0.8093999999999999,False,False,False,False,False,False,False
576081,15203,2011-11-14 08:16:00,310.08,289,24,24,0.0546660256190117,1.0376923076923077,0.60705,False,False,False,False,False,False,False
576084,15365,2011-11-14 08:27:00,15.0,12,1,1,-1.3123552319791203,-1.0154560439560438,-0.9442999999999999,False,False,False,False,False,False,False
576085,15365,2011-11-14 08:28:00,218.72,146,11,11,-0.3685787286651327,-0.022236263736263733,-0.2698,False,False,False,False,False,False,False
576086,15365,2011-11-14 08:29:00,135.45,51,8,8,-0.7543448264020056,-0.7263846153846154,-0.47214999999999996,False,False,False,False,False,False,False
576088,17450,2011-11-14 08:41:00,1314.94,340,8,8,4.70989505134105,1.4157087912087911,-0.47214999999999996,True,False,False,True,True,True,False
576089,17663,2011-11-14 08:56:00,303.63,99,13,13,0.024785020089975726,-0.3706043956043956,-0.1349,False,False,False,False,False,False,False
576090,17450,2011-11-14 08:56:00,3174.3999999999996,1376,9,9,13.324241491809474,9.094631868131868,-0.40469999999999995,True,True,False,True,True,True,False
576091,16779,2011-11-14 09:00:00,319.3,158,16,16,0.09737964902640907,0.06670879120879121,0.06745,False,False,False,False,False,False,False
576092,18263,2011-11-14 09:00:00,401.76,420,16,16,0.4793932483945192,2.0086758241758242,0.06745,False,False,False,False,False,False,False
576093,17744,2011-11-14 09:05:00,303.06,574,25,25,0.022144373089735367,3.1501373626373628,0.6745,False,False,False,False,False,False,False
576094,16401,2011-11-14 09:12:00,309.48,316,10,10,0.051886397197706186,1.2378186813186813,-0.33725,False,False,False,False,False,False,False
576095,14904,2011-11-14 09:13:00,396.96,593,22,22,0.4571562210240738,3.290967032967033,0.47214999999999996,False,True,False,True,False,False,False
576096,13549,2011-11-14 09:20:00,86.0,26,4,4,-0.9834325354579485,-0.9116868131868131,-0.74195,False,False,False,False,False,False,False
576097,14494,2011-11-14 09:21:00,139.56,92,7,7,-0.7353043717160617,-0.422489010989011,-0.5396,False,False,False,False,False,False,False
576098,14862,2011-11-14 10:01:00,537.1,342,27,27,1.10638476596037,1.430532967032967,0.8093999999999999,False,False,False,False,False,False,False
576099,13021,2011-11-14 10:28:00,392.57,405,27,27,0.43681860640818726,1.8974945054945054,0.8093999999999999,False,False,False,False,False,False,False
576111,15113,2011-11-14 10:33:00,78.0,24,1,1,-1.0204942477420242,-0.926510989010989,-0.9442999999999999,False,False,False,False,False,False,False
576112,14902,2011-11-14 10:34:00,332.66,218,20,20,0.15927270854081554,0.5114340659340659,0.33725,False,False,False,False,False,False,False
576121,14530,2011-11-14 10:38:00,379.79,344,27,27,0.3776125210343765,1.4453571428571428,0.8093999999999999,False,False,False,False,False,False,False
576137,15482,2011-11-14 10:45:00,1617.56,680,13,13,6.111846972766923,3.9358186813186813,-0.1349,True,True,False,True,True,True,False
576147,16303,2011-11-14 10:49:00,1324.3,634,33,33,4.753257254713418,3.5948626373626373,1.2141,True,True,False,True,True,True,False
576148,15671,2011-11-14 10:50:00,321.48,249,9,9,0.10747896562381973,0.7412087912087912,-0.40469999999999995,False,False,False,False,False,False,False
576172,15482,2011-11-14 11:00:00,1355.56,448,15,15,4.898075895463444,2.216214285714286,0.0,True,False,False,True,True,True,False
576175,15291,2011-11-14 11:02:00,318.12,366,7,7,0.09191304646450787,1.608423076923077,-0.5396,False,False,False,False,False,False,False
576176,16936,2011-11-14 11:04:00,261.9,171,56,56,-0.1685381366118342,0.16306593406593406,2.76545,False,False,False,False,False,False,False
576179,13694,2011-11-14 11:09:00,3419.64,2244,18,18,14.460368281877813,15.528324175824174,0.20234999999999997,True,True,False,True,True,True,False
576180,13694,2011-11-14 11:11:00,1419.58,946,9,9,5.194662248016759,5.907434065934066,-0.40469999999999995,True,True,False,True,True,True,False
576181,15572,2011-11-14 11:19:00,528.89,287,36,40,1.0683501837288372,1.0228681318681319,1.41645,False,False,False,False,False,False,False
576182,12938,2011-11-14 11:21:00,114.14,140,9,9,-0.8530679624987123,-0.06670879120879121,-0.40469999999999995,False,False,False,False,False,False,False
576184,14735,2011-11-14 11:24:00,93.5,40,5,5,-0.9486871801916275,-0.8079175824175824,-0.6745,False,False,False,False,False,False,False
576186,14735,2011-11-14 11:25:00,276.3,66,10,10,-0.1018270545004978,-0.6152032967032967,-0.33725,False,False,False,False,False,False,False
576187,17228,2011-11-14 11:25:00,229.04,152,19,19,-0.32076911981867506,0.022236263736263733,0.2698,False,False,False,False,False,False,False
576188,15168,2011-11-14 11:26:00,106.56,52,5,5,-0.888183934887874,-0.7189725274725275,-0.6745,False,False,False,False,False,False,False
576189,14684,2011-11-14 11:33:00,313.13,247,82,82,0.06879580342731562,0.7263846153846154,4.51915,False,False,True,True,False,True,False
576190,15039,2011-11-14 11:46:00,137.58,61,19,19,-0.7444771455063703,-0.6522637362637362,0.2698,False,False,False,False,False,False,False
576191,17377,2011-11-14 11:54:00,213.61,105,22,22,-0.39225189738658595,-0.3261318681318681,0.47214999999999996,False,False,False,False,False,False,False
576196,17658,2011-11-14 12:07:00,277.82,400,10,10,-0.09478532916652349,1.860434065934066,-0.33725,False,False,False,False,False,False,False
576198,17538,2011-11-14 12:12:00,98.42,134,9,9,-0.9258942271369208,-0.11118131868131868,-0.40469999999999995,False,False,False,False,False,False,False
576200,15572,2011-11-14 12:14:00,256.76,145,30,31,-0.19235028675435278,-0.029648351648351647,1.01175,False,False,False,False,False,False,False
576201,14606,2011-11-14 12:18:00,100.8,43,28,28,-0.9148683677324083,-0.7856813186813186,0.8768499999999999,False,False,False,False,False,False,False
576202,13767,2011-11-14 12:22:00,915.4000000000001,404,9,9,2.8589404855936,1.8900824175824176,-0.40469999999999995,True,False,False,True,False,False,False
